,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),year,month,province,time,id
1599,56.59371805500577,87.14749910352771,14.037322268612227,28.70762595860916,796.4569699527223,75.74579436593827,2017,1,安徽省,2017上半年,0
1592,44.04526135516003,67.08418296441836,12.539430774890826,15.196448251082948,888.9593707188295,59.78565332293967,2017,1,湖南省,2017上半年,0
1601,43.24856523119467,69.93528733360345,16.55137022837453,22.302406996679135,864.9146983640948,66.29296235570114,2017,1,陕西省,2017上半年,0
1606,53.68089058629985,87.59351274537384,39.18665334488384,27.488248481949356,1120.075830899689,72.95105589399583,2017,1,山西省,2017上半年,0
1614,52.119297846617734,79.2553650118052,11.403645303521648,32.12511187382659,827.2602139870286,71.66048978956876,2017,1,北京市,2017上半年,0
1597,36.997980966585,55.091310947077346,10.535341137823872,24.553711606992508,634.4228981169337,65.86024874769613,2017,1,浙江省,2017上半年,0
1588,23.78378347414235,35.722384792626734,6.552278673835126,24.256551971326164,532.0338581669225,64.93740495391704,2017,1,香港,2017上半年,0
1602,66.38655426258453,112.97177985415895,20.169682312445932,31.48270278351608,1143.8812979147906,75.3438964440207,2017,1,河南省,2017上半年,0
1587,38.62754194820024,53.49736758125564,10.949307995553376,11.763553406803522,749.089259714507,58.07149638404002,2017,1,广西壮族自治区,2017上半年,0
1604,7.408564876380062,8.376968849397123,0.8613158208650078,0.8263043951380201,146.05720540631552,84.09408526540591,2017,1,青海省,2017上半年,0
1609,54.141436431438215,89.64342735297454,18.773804697364106,29.799391776201826,934.3753207869976,72.43737189675947,2017,1,河北省,2017上半年,0
1613,40.873272418448686,65.1360946791723,18.253279644283637,21.44202689972467,778.1192134163663,71.13949238974477,2017,1,辽宁省,2017上半年,0
1594,26.380289466020916,38.70695361866413,6.732255399683587,9.862688222731622,450.77882799552987,73.85981418440888,2017,1,四川省,2017上半年,0
1595,5.432674506280527,6.273830998315019,0.5093519766975425,0.6135535139927364,140.11029732736924,90.35013912524913,2017,1,西藏自治区,2017上半年,0
1596,47.046650949749676,66.01099320667635,15.598381181017805,17.362281267423334,667.9474238351254,56.958291332778636,2017,1,重庆市,2017上半年,0
1591,33.227196823716405,51.175131386323784,12.422800052521254,11.107320780128383,625.8408957014948,60.67701291762466,2017,1,贵州省,2017上半年,0
1600,52.144638385293014,85.92464227819674,15.14913870240423,30.781281769596887,807.9044811595214,81.32681083182051,2017,1,江苏省,2017上半年,0
1585,32.068059269413496,46.8447233681386,8.965755812382119,19.255790033184905,762.631874850117,58.67907777761576,2017,1,广东省,2017上半年,0
1593,42.78903218230456,60.84078871002575,14.143987443876682,15.697622145243145,767.7819567663215,63.449261586744264,2017,1,江西省,2017上半年,0
1598,50.99750176062437,74.79425897915279,12.69953426746249,19.375258719987354,866.9987652641503,67.0329722870923,2017,1,湖北省,2017上半年,0
1610,21.364970617270625,27.562594969048288,1.9946674347684343,2.7064315390649996,268.8344493143374,71.0984830584428,2017,1,新疆维吾尔自治区,2017上半年,0
1590,26.450728725949322,39.63909516570109,9.993408668312073,14.650767240594035,618.7938579080298,63.68289913050315,2017,1,福建省,2017上半年,0
1615,33.383436452089065,46.6671971440799,12.014390542854672,14.198290374166035,653.500319800031,69.21240022268428,2017,1,吉林省,2017上半年,0
1603,40.61711999167947,60.19759839029697,11.916035980969449,37.14219830069124,685.297773724185,76.01367240570063,2017,1,上海市,2017上半年,0
1586,27.075520407236528,38.90432616698666,6.881978007860623,7.4293880423904,578.205005308908,71.62911656243465,2017,1,云南省,2017上半年,0
1607,61.63884332502042,111.08894889063374,23.608601333723456,33.42657719446425,1056.1336192182966,77.75612829144876,2017,1,山东省,2017上半年,0
1608,36.212455883367845,71.84434015950933,19.552806507268638,17.856362741267613,652.1419499543622,70.13391953293707,2017,1,宁夏回族自治区,2017上半年,0
1612,66.11688137333097,106.72584498454056,19.441826782760252,49.09123954763874,1288.515877939265,67.37399027383908,2017,1,天津市,2017上半年,0
1611,18.35109034822721,24.864385553837465,6.155892379426966,5.141731186414572,298.46624888926095,66.21442077862723,2017,1,内蒙古自治区,2017上半年,0
1616,20.00041191592783,28.39904361954527,5.382892678580704,7.636856258568663,412.3676093820756,63.63870892293628,2017,1,黑龙江省,2017上半年,0
1589,20.047341962879255,24.29948889019343,6.0713533531623725,15.383287140313286,223.95250814523467,63.39038121899674,2017,1,台湾省,2017上半年,0
1605,22.962979180058085,37.970252944051076,6.252492557806959,6.925039619153648,339.82096646459985,73.7428504786023,2017,1,甘肃省,2017上半年,0
1584,18.76072847810647,27.670148888393374,4.091777346679219,5.135817006920701,375.60072510447117,64.66356679054556,2017,1,海南省,2017上半年,0
1797,45.01950939044864,71.55890645277474,12.363837510093353,29.337147569172146,706.6017148533487,61.34976664168744,2017,7,安徽省,2017下半年,1
1790,39.116886685563244,60.33983092727112,12.132863476052224,16.684099794203263,864.1732230905467,57.74151639679753,2017,7,湖南省,2017下半年,1
1799,37.11413911834287,61.450168357900736,14.153405077262695,21.453842928861352,822.5180022470664,57.71880185857722,2017,7,陕西省,2017下半年,1
1804,46.86417639045178,77.99825718148287,25.00491137888639,26.948550780924396,1076.1473701758775,64.6745909498208,2017,7,山西省,2017下半年,1
1812,40.83890083632019,62.36812378036638,6.547981581043409,28.626844061131028,691.0210573476702,61.43050584926325,2017,7,北京市,2017下半年,1
1795,30.976015002445617,47.82534225782396,9.50771857384555,24.38654331946148,597.4323566909625,59.427031636637714,2017,7,浙江省,2017下半年,1
1786,22.503629928315416,34.677869175627244,7.6516845878136195,22.834670250896057,473.24731182795693,62.03189516129032,2017,7,香港,2017下半年,1
1800,51.270823828945744,86.64145842293904,14.270760924483994,30.77566408849339,981.9163959955504,64.77494926214311,2017,7,河南省,2017下半年,1
1785,33.470072307858615,48.813521491863696,11.373373602707934,12.21256483705438,688.0349994426034,54.96827736395297,2017,7,广西壮族自治区,2017下半年,1
1802,8.632940100635487,9.396579836860626,0.9659691789144472,0.9342504182383623,140.60611162180427,77.06760077930281,2017,7,青海省,2017下半年,1
1807,43.789718910565966,71.08580774365247,12.760040939626121,27.6665048161741,785.8289657244654,64.44684182602538,2017,7,河北省,2017下半年,1
1811,31.501977946186702,50.22901959692653,13.859975051658331,20.47708876922992,736.073418534953,61.393338089223484,2017,7,辽宁省,2017下半年,1
1792,22.92367056675732,33.71217865012459,6.757117507092218,9.259428365681885,415.95021708130804,65.59792458037371,2017,7,四川省,2017下半年,1
1793,6.945647491175653,7.699717775993153,0.600054596832088,0.7822835083216458,135.04319330181156,83.67850843097669,2017,7,西藏自治区,2017下半年,1
1794,37.93060163779371,54.717020320589405,15.036050761648744,16.317132452210274,604.8590999601753,53.07034927817603,2017,7,重庆市,2017下半年,1
1789,30.034786639173735,48.345316929833075,12.17271778921779,11.073801875608327,540.7521369295564,53.254010990252915,2017,7,贵州省,2017下半年,1
1798,41.595953665689144,68.80893180596284,12.704348936950147,30.85933597262952,719.0585288367547,63.839293246985996,2017,7,江苏省,2017下半年,1
1783,30.205462553876867,43.84549795154485,9.98139652239009,18.976532965836395,682.0371013111927,58.52716143550655,2017,7,广东省,2017下半年,1
1791,36.58279900763172,52.83645420232609,13.710578304440057,15.737976853680541,694.2314290590788,58.43915978592153,2017,7,江西省,2017下半年,1
1796,41.50971880772571,61.22277419795703,11.30508920675228,19.067040433898963,764.0127277616863,59.202281774215585,2017,7,湖北省,2017下半年,1
1808,23.22972823276719,28.652434110137353,1.7663550228562759,2.503137956738808,231.596598885992,68.27435628389219,2017,7,新疆维吾尔自治区,2017下半年,1
1788,23.228196521820838,35.17749982548696,9.37419721987301,13.183372142348945,508.86127891211254,60.29754588686186,2017,7,福建省,2017下半年,1
1813,26.159496123600366,37.223694655341994,9.305641358962013,12.53554990967413,552.5852828496064,58.64510810093454,2017,7,吉林省,2017下半年,1
1801,33.73286342592593,53.292856108124255,10.791959752090802,36.96223252688172,688.6031959378734,70.59181212664276,2017,7,上海市,2017下半年,1
1784,20.659851441400917,31.46600539429691,8.062321986089724,7.476798538639767,512.1893083514445,51.38987065831966,2017,7,云南省,2017下半年,1
1805,46.90045970675457,85.55459845430107,15.80169529249872,33.0055391411717,925.4461192182966,66.12778686635944,2017,7,山东省,2017下半年,1
1806,30.303443283465793,60.88386206950289,15.320780575035064,18.197184961820163,551.1497740377123,64.00659085242324,2017,7,宁夏回族自治区,2017下半年,1
1810,50.363422284256956,79.77973094154949,12.106796629445824,41.711962917011306,1078.2588916459883,58.893571167631656,2017,7,天津市,2017下半年,1
1809,17.267042677067852,23.222018966226894,6.190936070527347,5.556763568044803,279.08243762540104,61.48062197840519,2017,7,内蒙古自治区,2017下半年,1
1814,19.744018288011016,26.838346262044826,5.430114610929302,7.836564231241234,369.2393025037698,55.4302067692912,2017,7,黑龙江省,2017下半年,1
1787,13.34342112412392,17.296134362943178,5.671469248681597,14.960286772595486,177.74828208113595,56.81873424194689,2017,7,台湾省,2017下半年,1
1803,20.727613559885864,33.17442178919194,5.7069978136969866,7.184995177442428,319.5627730475176,68.3476394503669,2017,7,甘肃省,2017下半年,1
1782,16.933706890970054,24.04843336801942,5.378796196092033,5.772546699040352,358.87849462365585,58.31625974101052,2017,7,海南省,2017下半年,1
1995,51.11711816898907,79.46374982053958,10.919250495850209,26.150314057208252,721.3110022315335,76.13525602966304,2018,1,安徽省,2018上半年,0
1988,40.634358750131845,64.84256068886167,10.881161105482578,15.525738100429463,838.7684512128948,60.63802588634402,2018,1,湖南省,2018上半年,0
1997,41.78312108797921,73.46525983063358,13.802004328118054,20.709951339225668,754.0066910419133,67.82174435548865,2018,1,陕西省,2018上半年,0
2002,49.825960379045654,90.74405004859847,24.845696743382277,26.118060331117004,959.3617187779085,74.0117724072015,2018,1,山西省,2018上半年,0
2010,45.10736639678273,74.7005288036212,8.036245333034648,27.70073555996473,678.2922907066053,74.55008469875405,2018,1,北京市,2018上半年,0
1993,34.24085520211548,52.44874162477047,8.702043436587546,22.969574369323396,619.3775522886261,65.67030068780778,2018,1,浙江省,2018上半年,0
1984,23.010366039426525,34.330241679467484,6.0046125192012285,22.037471838197643,428.9284434203789,66.79473239887353,2018,1,香港,2018上半年,0
1998,59.92475754806929,104.3341282991684,13.766853325741124,27.80097437081766,927.7550218055335,79.34120775623708,2018,1,河南省,2018上半年,0
1983,38.113189689078844,55.122884175870944,10.11110905622371,11.799267711700937,742.1636588964126,61.04610115410063,2018,1,广西壮族自治区,2018上半年,0
2000,10.13794902032852,11.074775727885696,0.7763124461950497,0.7539640231570303,143.6270039173104,82.97674380608899,2018,1,青海省,2018上半年,0
2005,46.46748005387076,79.84790732789412,13.41947679050501,24.989398103025895,765.7596565701166,76.66569926399123,2018,1,河北省,2018上半年,0
2009,36.43451990616426,59.051925183663066,15.077972687760516,19.562983987302857,735.5674937539125,75.52175991301773,2018,1,辽宁省,2018上半年,0
1990,25.450860680826448,37.90469192317976,6.191292574303998,9.52417088124215,430.68322466700437,78.19010002173565,2018,1,四川省,2018上半年,0
1991,6.043213468549101,6.859504565479572,0.5045719213372823,0.5725591956881763,140.4066999565815,93.06261798961748,2018,1,西藏自治区,2018上半年,0
1992,42.060912883669,60.181292798472434,13.839810679083461,16.54375431494282,658.4310174517836,60.28602289710986,2018,1,重庆市,2018上半年,0
1987,33.815183282031214,53.13875416693849,11.339402044902045,10.550282368939053,592.7843213522939,63.99340545746535,2018,1,贵州省,2018上半年,0
1996,53.83900261834939,86.60111291602664,12.253305536354326,31.79921970977051,772.1832533282131,76.77979907339524,2018,1,江苏省,2018上半年,0
1981,32.179831643949264,46.58159458606363,8.459657503386545,18.408551454108252,675.5016427177922,62.86481386620391,2018,1,广东省,2018上半年,0
1989,37.52646638888018,56.24539888310675,11.642810184749784,15.104952415436221,764.4371410110383,62.87928294808963,2018,1,江西省,2018上半年,0
1994,46.97275372593589,71.37704988981534,10.519414094064135,18.231651372600513,789.5862072983249,69.12616782551082,2018,1,湖北省,2018上半年,0
2006,28.486830376079265,35.25791792931605,1.6923422036749771,2.1107794147358105,224.87863094124756,70.5963605314001,2018,1,新疆维吾尔自治区,2018上半年,0
1986,26.920935132687447,40.17376949080546,8.814101522482458,13.189280194591632,565.2892433804902,66.72693548363127,2018,1,福建省,2018上半年,0
2011,29.05144759850165,42.03690082421992,9.310713268409225,11.988008429435004,531.9773119808026,72.55263430396171,2018,1,吉林省,2018上半年,0
1999,41.367189164106506,61.472484431003586,10.792471352833248,36.67758421872333,655.6145406639358,74.54310466269841,2018,1,上海市,2018上半年,0
1982,26.889194255185426,40.992677287952205,6.441208497888357,7.280204890727621,533.3335516336927,73.95870025150553,2018,1,云南省,2018上半年,0
2003,52.71858487743216,98.90846844045639,16.494720299432498,29.99388697276626,889.3997351068562,82.43185229264196,2018,1,山东省,2018上半年,0
2004,36.20482617489259,81.63804733742958,13.983936356552904,15.843988031234,500.77189719272474,72.32819926033527,2018,1,宁夏回族自治区,2018上半年,0
2008,53.75641819045649,94.78124158592304,13.564659734530702,40.92228661526646,989.7893945212494,73.47920340255622,2018,1,天津市,2018上半年,0
2007,20.629681149661824,28.666730495360003,5.086194306577949,4.637585534629998,265.01458681930853,65.7923546893626,2018,1,内蒙古自治区,2018上半年,0
2012,19.819365403095944,27.889497708722924,5.384228119875033,7.452954347223148,363.24621048210975,65.78069031275973,2018,1,黑龙江省,2018上半年,0
1985,20.02541744368455,24.33256940490051,5.970706849824377,15.59310840581695,217.2513983060521,64.63776757462797,2018,1,台湾省,2018上半年,0
2001,25.45386481050667,44.301260301637846,5.1881622983184235,6.5958325653528505,320.52603620708754,72.91529787581942,2018,1,甘肃省,2018上半年,0
1980,17.527051335414498,25.771850586360113,3.622258241250021,5.044225247344863,342.5504294468394,58.967629856465656,2018,1,海南省,2018上半年,0
2193,40.07143806312194,62.817594833946195,9.705978050225683,24.91755507339828,636.709915593431,64.27900351161533,2018,7,安徽省,2018下半年,1
2186,32.93349242606809,51.13152732927096,10.331959494765188,14.50452102722408,773.887517548188,57.201067050336036,2018,7,湖南省,2018下半年,1
2195,33.512188486553214,56.233881431634586,12.237968117765277,19.242294474510828,659.2462100532493,59.263941054064105,2018,7,陕西省,2018下半年,1
2200,41.03646681462032,71.29292313963909,16.96215755761857,25.712894947695258,842.3844580936901,65.3064284482579,2018,7,山西省,2018下半年,1
2208,37.85270064217443,58.07922398944643,6.437055605336519,26.582151881720424,644.668682795699,59.6413708930705,2018,7,北京市,2018下半年,1
2191,25.531399004113442,40.49018892176438,7.840412711585799,21.265142671573937,552.9886579586731,54.788319750146336,2018,7,浙江省,2018下半年,1
2182,19.797778673835126,31.401068996415773,6.77883870967742,20.831525985663085,420.55107526881716,59.63215053763441,2018,7,香港,2018下半年,1
2196,51.8037549326412,86.14108486960822,12.18178366580151,28.931210451118528,828.3180224941292,67.12949539241133,2018,7,河南省,2018下半年,1
2181,29.087208250146105,43.96492465855232,10.91351154486705,10.245676010661478,628.346298717312,54.18391693607504,2018,7,广西壮族自治区,2018下半年,1
2198,9.5893371007071,10.274819025178829,0.9907467923318861,0.8890558408381438,137.76147851516973,79.19465822676327,2018,7,青海省,2018下半年,1
2203,40.0029251067757,66.22536523297491,11.195069692872318,25.809129995922138,684.0100272573136,63.03495476788358,2018,7,河北省,2018下半年,1
2207,27.632579143884374,45.169273661730735,11.0900546525735,18.523272711660656,639.3681950884423,54.1370345764571,2018,7,辽宁省,2018下半年,1
2188,22.351807093389368,31.26788561214248,6.4586358865312405,7.890511210142414,383.0702862524103,67.41197397035093,2018,7,四川省,2018下半年,1
2189,7.3683713723470765,8.023348653495882,0.6103123085107379,0.678738968379489,136.20092187306437,89.8638822776136,2018,7,西藏自治区,2018下半年,1
2190,35.257567866387895,50.550592975906,14.23021636300279,15.006352399442454,553.099059139785,53.99583793807247,2018,7,重庆市,2018下半年,1
2185,26.432693910500358,40.86025246905891,11.730980676529065,9.51640577905094,507.2059086736506,53.76549699469055,2018,7,贵州省,2018下半年,1
2194,37.21152390029326,59.9145877728902,9.735369191919192,25.978775105897682,614.0622841316391,65.38060879358098,2018,7,江苏省,2018下半年,1
2179,25.806535427158476,39.371836341363824,9.358750108887982,16.75109145909895,635.147629417903,56.06505345719342,2018,7,广东省,2018下半年,1
2187,28.445019545022316,44.30772532855436,11.190601397117987,13.188892582839586,676.0039816643504,59.40400649306318,2018,7,江西省,2018下半年,1
2192,38.211177128384186,58.34636980826798,10.647598050496635,17.199403622584615,682.745224333964,64.03539108219039,2018,7,湖北省,2018下半年,1
2204,27.108104072291535,32.35216092202938,1.618116412077856,2.107914654189876,199.2070954385196,68.19468449058421,2018,7,新疆维吾尔自治区,2018下半年,1
2184,20.25935497966252,31.771956237498824,8.439161917898327,11.526509776086343,502.81231122387345,57.072873286751786,2018,7,福建省,2018下半年,1
2209,19.538678046903616,29.67510634997058,7.23762351188639,10.46981257278537,433.68500960869756,53.25718730787747,2018,7,吉林省,2018下半年,1
2197,26.834493876941455,42.2508519265233,8.235715800477898,31.102910394265226,541.4929062126643,59.16206996714457,2018,7,上海市,2018下半年,1
2180,19.19348251500117,29.213489452185282,7.722467014317907,5.942868350853182,425.9175859570864,55.39771376749607,2018,7,云南省,2018下半年,1
2201,43.85362205314474,82.11348699116745,12.631556078255676,31.2792556483615,742.1751338752347,64.4109739343318,2018,7,山东省,2018下半年,1
2202,28.745328050490883,55.133003140096626,12.134023320866447,15.298113947327414,490.2079788062958,64.26448041919899,2018,7,宁夏回族自治区,2018下半年,1
2206,46.50744685690654,75.2354826647367,11.655895747173973,40.018727150537636,930.7774331403365,55.49831003584231,2018,7,天津市,2018下半年,1
2205,16.73518281666342,22.3076137585771,6.123085122827468,5.1162709007254445,268.691952639824,62.43149103418538,2018,7,内蒙古自治区,2018下半年,1
2210,15.160243820126226,22.275098724579248,4.830649953249183,6.5994940279076415,320.35675257129805,52.81516607578826,2018,7,黑龙江省,2018下半年,1
2183,16.764679873524646,20.836491712896375,6.375404641234618,15.804460345181838,196.82072004200623,59.75083808186653,2018,7,台湾省,2018下半年,1
2199,21.903432497654098,33.28890190767917,5.499164857246142,6.224031743696831,296.53996492685314,69.28515720999279,2018,7,甘肃省,2018下半年,1
2178,17.07455495432998,25.689744305700085,5.45409447334952,5.2912590935368256,354.2365822638455,61.242067441322696,2018,7,海南省,2018下半年,1
